epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
59452.75000,683272869.1826417446136475,408874.1484471646836028,137368.4067784076905809,35761.1822417615039740,-0.3938228135159750,0.9334582313442115,0.7314018242378786
59453.00000,683294469.1826417446136475,399517.2694727263879031,157529.4228672725730576,51556.4553051795010106,-0.4731897996751400,0.9329792920847988,0.7300640087152835
59453.25000,683316069.1826417446136475,388405.7832464294624515,177656.4209092332457658,67248.2321403556270525,-0.5562272275037112,0.9301691975662191,0.7215355305729613
59453.50000,683337669.1826417446136475,375466.6859766524285078,197688.5663972920738161,82662.2412729439820396,-0.6422296564289716,0.9239886340065717,0.7040438249944645
59453.75000,683359269.1826417446136475,360651.4133961700135842,217538.1475523815897759,97586.1415284444519784,-0.7295893445409094,0.9129953893227563,0.6759085962376329
59454.00000,683380869.1826417446136475,343957.9493309173849411,237083.0683494920085650,111777.1127636172604980,-0.8155927461247813,0.8954921484131508,0.6360992612396157
59454.25000,683402469.1826417446136475,325453.7770601891679689,256165.1309094189491589,124983.3114404171792557,-0.8965914629038848,0.8699182785435990,0.5849185110156450
59454.50000,683424069.1826417446136475,305289.2440508655272424,274598.8777301656664349,136978.1976633781159762,-0.9687243969378669,0.8354026846037033,0.5244307918064951
59454.75000,683445669.1826417446136475,283690.7934544227318838,292191.5778527291840874,147597.2961384721565992,-1.0289842384813201,0.7921823675432411,0.4582088303472670
59455.00000,683467269.1826417446136475,260932.6903846109926235,308767.8713432818767615,156761.4377300388587173,-1.0760322764006747,0.7415829329083854,0.3903859423760643
59455.25000,683488869.1826417446136475,237298.6337043613020796,324188.9334924159920774,164476.6126338681788184,-1.1102824374826163,0.6855640195087818,0.3245543959728639
59455.50000,683510469.1826417446136475,213049.1714651623915415,338359.8289704729686491,170814.0889828956569545,-1.1333407644085658,0.6261426226148119,0.2631105863156007
59455.75000,683532069.1826417446136475,188404.0344892708526459,351226.0060598845593631,175883.0787916499539278,-1.1472667157080580,0.5649979582216158,0.2072034346479296
59456.00000,683553669.1826417446136475,163538.7367748324177228,362764.1350819570943713,179806.8210703092627227,-1.1540291312290358,0.5033379096271622,0.1570485470217844
59456.25000,683575269.1826417446136475,138589.7829792771954089,372972.1829259747755714,182706.6677663196460344,-1.1552491113607253,0.4419420550131249,0.1123155678908296
59456.50000,683596869.1826417446136475,113662.9842903284734348,381861.3010804586810991,184693.7718707456078846,-1.1521505873499926,0.3812710334741606,0.0724309554213845
59456.75000,683618469.1826417446136475,88841.5828901461354690,389450.1402798428316601,185866.0423389986390248,-1.1456119202284691,0.3215747354979858,0.0367642792597094
59457.00000,683640069.1826417446136475,64192.8557230698497733,395761.2400644377921708,186308.0714766778983176,-1.1362466394310191,0.2629746402449440,0.0047230309406504
59457.25000,683661669.1826417446136475,39772.9935273318842519,400818.8924393025226891,186092.4385974748875014,-1.1244790917293561,0.2055186859834988,-0.0242094437471705
59457.50000,683683269.1826417446136475,15630.5133614669393864,404647.9487598357954994,185281.4676244499569293,-1.1106039108436483,0.1492149667525959,-0.0504663171831270
59457.75000,683704869.1826417446136475,-8191.4297104873003263,407273.1900347919436172,183928.9775532936328091,-1.0948288404651290,0.0940512663793008,-0.0744035618782648
59458.00000,683726469.1826417446136475,-31653.5032772687700344,408719.0168324360274710,182081.8318720728857443,-1.0773040414521804,0.0400058657414557,-0.0963112625960256
59458.25000,683748069.1826417446136475,-54719.1782772744627437,409009.3126028219703585,179781.2309163203171920,-1.0581415062673043,-0.0129467299678246,-0.1164256431868773
59458.50000,683769669.1826417446136475,-77354.0503030244290130,408167.3971769372001290,177063.7546495129063260,-1.0374276235320392,-0.0648328817025744,-0.1349399735573534
59458.75000,683791269.1826417446136475,-99525.3793294778879499,406216.0253042138647288,173962.1879661197017413,-1.0152311527961251,-0.1156783904600664,-0.1520137618128145
59459.00000,683812869.1826417446136475,-121201.7668471973011037,403177.4071534880204126,170506.1665032007149421,-0.9916081874904200,-0.1655077977551092,-0.1677802024571561
59459.25000,683834469.1826417446136475,-142352.9176128983381204,399073.2400121376267634,166722.6787412823177874,-0.9666051698951842,-0.2143439992735277,-0.1823520755294684
59459.50000,683856069.1826417446136475,-162949.4520586481376085,393924.7470095681492239,162636.4551131302723661,-0.9402606604956508,-0.2622079561295567,-0.1958263528730630
59459.75000,683877669.1826417446136475,-182962.7477553485077806,387752.7220309625845402,158270.2693307600275148,-0.9126063197370653,-0.3091183991579306,-0.2082877584117696
59460.00000,683899269.1826417446136475,-202364.7963577172777150,380577.5815243595279753,153645.1721643017081078,-0.8836673989385604,-0.3550914824217441,-0.2198114942514978
59460.25000,683920869.1826417446136475,-221128.0676528504991438,372419.4244633805938065,148780.6737658558995463,-0.8534629328321336,-0.4001403743143949,-0.2304653043524099
59460.50000,683942469.1826417446136475,-239225.3757209233008325,363298.1017810659832321,143694.8873234835627954,-0.8220057594738964,-0.4442747911481824,-0.2403110113398503
59460.75000,683964069.1826417446136475,-256629.7444442145351786,353233.2963887013029307,138404.6442319576744922,-0.7893024513474731,-0.4875004859988187,-0.2494056326711249
59461.00000,683985669.1826417446136475,-273314.2711039358982816,342244.6145759595092386,132925.5889237979426980,-0.7553532152107963,-0.5298187088230351,-0.2578021603344239
59461.25000,684007269.1826417446136475,-289251.9878560858196579,330351.6892316116136499,127272.2598637223563856,-0.7201518016902482,-0.5712256546067770,-0.2655500727878174
59461.50000,684028869.1826417446136475,-304415.7216394341085106,317574.2949677245924249,121458.1618426844070200,-0.6836854548028669,-0.6117119156261005,-0.2726956377984585
59461.75000,684050469.1826417446136475,-318777.9536305272486061,303932.4748983305180445,115495.8335106525482843,-0.6459349236164467,-0.6512619523134340,-0.2792820589305975
59462.00000,684072069.1826417446136475,-332310.6797672025859356,289446.6785329207195900,109396.9129841892572585,-0.6068745515954022,-0.6898535951281836,-0.2853495155005657
59462.25000,684093669.1826417446136475,-344985.2741275442531332,274137.9100024207145907,103172.2033022843970684,-0.5664724525231253,-0.7274575874313010,-0.2909351447937724
59462.50000,684115269.1826417446136475,-356772.3570654006907716,258027.8856461115065031,96831.7384500495099928,-0.5246907746151175,-0.7640371769216857,-0.2960730154871742
59462.75000,684136869.1826417446136475,-367641.6699505523429252,241139.1998494814033620,90384.8496041134349070,-0.4814860460892376,-0.7995477609369640,-0.3007941421245752
59463.00000,684158469.1826417446136475,-377561.9581146910204552,223495.4979301217535976,83840.2301602981024189,-0.4368095856447186,-0.8339365889852477,-0.3051265921645486
59463.25000,684180069.1826417446136475,-386500.8631210214225575,205121.6548139716032892,77205.9969635136658326,-0.3906079495050424,-0.8671425241838363,-0.3090957400376238
59463.50000,684201669.1826417446136475,-394424.8247132548713125,186043.9582292721315753,70489.7439316430827603,-0.3428233720030868,-0.8990958632633952,-0.3127247278454415
59463.75000,684223269.1826417446136475,-401298.9916754143778235,166290.2951850284880493,63698.5828911384014646,-0.2933941378451305,-0.9297182113243195,-0.3160352012534263
59464.00000,684244869.1826417446136475,-407087.1392383634811267,145890.3406547351041809,56839.1648117571457988,-0.2422547990897164,-0.9589224000997607,-0.3190484039964144
59464.25000,684266469.1826417446136475,-411751.5884436003398150,124875.7477749144309200,49917.6725929001186159,-0.1893361156156060,-0.9866124229860888,-0.3217867378954385
59464.50000,684288069.1826417446136475,-415253.1197711147251539,103280.3397439513646532,42939.7738816610508366,-0.1345645508595367,-1.0126833291288211,-0.3242759312155050
59464.75000,684309669.1826417446136475,-417550.8690531187457964,81140.3054228804539889,35910.5187799023915431,-0.0778610907308520,-1.0370209601641824,-0.3265480114165477
59465.00000,684331269.1826417446136475,-418602.1878026261110790,58494.4041979704852565,28834.1622804065264063,-0.0191390687564851,-1.0595013059692218,-0.3286453554547674
59465.25000,684352869.1826417446136475,-418362.4421282417606562,35384.1923673703349777,21713.8842572550747718,0.0416994260077190,-1.0799890643710321,-0.3306262000954218
59465.50000,684374469.1826417446136475,-416784.7139642069232650,11854.2955729673503811,14551.3700282461068127,0.1047691024412327,-1.0983346539722658,-0.3325721455563251
59465.75000,684396069.1826417446136475,-413819.3553905502194539,-12047.2262639069849683,7346.2009258243542718,0.1702096299689365,-1.1143683468166323,-0.3345983848014754
59466.00000,684417669.1826417446136475,-409413.3325089841382578,-36268.3364024385955418,94.9859638923870762,0.2381970572929096,-1.1278891870298460,-0.3368676291236480
59466.25000,684439269.1826417446136475,-403509.2839759550406598,-60752.1488811815579538,-7209.8577784861499822,0.3089588083927684,-1.1386446658710230,-0.3396089185722995
59466.50000,684460869.1826417446136475,-396044.2227220262866467,-85435.4591483364492888,-14581.7947833175603591,0.3827914060265135,-1.1462943230686968,-0.3431424996561802
59466.75000,684482469.1826417446136475,-386947.8569120409083553,-110246.2189604103041347,-22042.4685987219418166,0.4600768802831413,-1.1503460628827324,-0.3479111413642905
59467.00000,684504069.1826417446136475,-376140.6653864969848655,-135099.1918294936185703,-29624.7258303551461722,0.5412860946234173,-1.1500479498401108,-0.3545151423041441
59467.25000,684525669.1826417446136475,-363532.2786123118130490,-159888.5881306294468231,-37376.3446976787454332,0.6269401457490634,-1.1442127966233533,-0.3637393289075289
59467.50000,684547269.1826417446136475,-349021.6656279872404411,-184476.0087197791726794,-45363.9889080908469623,0.7174674387076757,-1.1309581748696307,-0.3765384149450722
59467.75000,684568869.1826417446136475,-332502.5139685482135974,-208672.0414358472335152,-53675.7450664356802008,0.8128420902801097,-1.1073922569507828,-0.3939022374784363
59468.00000,684590469.1826417446136475,-313880.1274411731283180,-232211.9530738319444936,-62418.2219542487218860,0.9118575844107796,-1.0694354986715939,-0.4164587882714832
59468.25000,684612069.1826417446136475,-293108.2501258699339814,-254733.3271176206762902,-71700.8552979412779678,1.0110439603415311,-1.0122991496008678,-0.4436749036857293
59468.50000,684633669.1826417446136475,-270248.1791739796753973,-275778.1754386248067021,-81599.6538952093833359,1.1038798912219439,-0.9323822412500807,-0.4728391052356836
59468.75000,684655269.1826417446136475,-245528.0213483280967921,-294852.1308801916893572,-92104.7467631650797557,1.1818579006076158,-0.8304567265621239,-0.4988127672261730
59469.00000,684676869.1826417446136475,-219349.1828839257650543,-311544.7624562754645012,-103082.8339940699806903,1.2381915370401417,-0.7135072038895932,-0.5157675882518589
59469.25000,684698469.1826417446136475,-192205.6238033528497908,-325644.5100713101564907,-114294.1722341310669435,1.2714509748705833,-0.5921718411176298,-0.5201123119965263
59469.50000,684720069.1826417446136475,-164562.1333296674711164,-337162.1223473631544039,-125460.0679540948622162,1.2853784168056208,-0.4756120386715375,-0.5118143678414020
59469.75000,684741669.1826417446136475,-136775.1284176858607680,-346261.0865362103213556,-136330.4673534939356614,1.2856816668237649,-0.3686642885228730,-0.4932421579392400
59470.00000,684763269.1826417446136475,-109082.6702311308326898,-353165.8656576338689774,-146715.5344004334765486,1.2773173525714467,-0.2724100143439325,-0.4673466071488599
59470.25000,684784869.1826417446136475,-81633.1402919287356781,-358099.9414477457758039,-156485.2235746044607367,1.2636110279917101,-0.1859636576501909,-0.4366184872712122
59470.50000,684806469.1826417446136475,-54519.0712844541412778,-361259.3179927991586737,-165555.6472040252701845,1.2464863637635610,-0.1078291257276909,-0.4028419565206108
59470.75000,684828069.1826417446136475,-27802.1307300200642203,-362807.5021159475436434,-173874.6970606604008935,1.2269561431306411,-0.0365570428847661,-0.3672048548031230
59471.00000,684849669.1826417446136475,-1528.2272922025488242,-362879.3751612655469216,-181411.1144087772117928,1.2055201522861831,0.0290399316351262,-0.3304783117875674
59471.25000,684871269.1826417446136475,24264.3533635244057223,-361587.2498100537341088,-188147.1656153999792878,1.1824154614487055,0.0898691655010174,-0.2931639527899292
59471.50000,684892869.1826417446136475,49540.9382360009549302,-359026.4548409489798360,-194073.9784046348941047,1.1577560034333618,0.1466055798714534,-0.2555937958591212
59471.75000,684914469.1826417446136475,74268.6752546118950704,-355279.7268186107976362,-199188.6117934827052522,1.1316046334243410,0.1997493842522350,-0.2179931150084448
59472.00000,684936069.1826417446136475,98415.8516694956197171,-350420.4283833341323771,-203492.2000336723576766,1.1040077200759033,0.2496755843340550,-0.1805189041639829
59472.25000,684957669.1826417446136475,121951.7238336109148804,-344514.8255640446441248,-206988.7519478263857309,1.0750100853860887,0.2966715780874024,-0.1432833619438535
59472.50000,684979269.1826417446136475,144846.5509744170703925,-337623.6719619141076691,-209684.3527543547097594,1.0446601247777001,0.3409641084436570,-0.1063684526445303
59472.75000,685000869.1826417446136475,167071.6831956439127680,-329803.3041053229826503,-211586.6185576485004276,1.0130103185646999,0.3827379797500733,-0.0698352011703906
59473.00000,685022469.1826417446136475,188599.6363515790435486,-321106.4007925054756925,-212704.3150354082172271,0.9801158126665420,0.4221487918313744,-0.0337298698477063
59473.25000,685044069.1826417446136475,209404.1281440159073099,-311582.5155701934709214,-213047.0876489815418608,0.9460323957874636,0.4593314654914158,0.0019117370989681
59473.50000,685065669.1826417446136475,229460.0700039484363515,-301278.4584540679934435,-212625.2714104742044583,0.9108144942087262,0.4944058573395360,0.0370611222392351
59473.75000,685087269.1826417446136475,248743.5183939635753632,-290238.5792764358920977,-211449.7601855468528811,0.8745134442598790,0.5274803799271695,0.0716946820950312
